UMAP_1,UMAP_2
2.0646276,5.337025
1.9647359,5.5651107
2.3640568,3.4339774
1.9516711,4.9152436
1.8982605,7.156095
-0.3069865,4.1019955
-2.4147506,9.119792
0.2550647,5.845461
4.1270757,3.9617507
-0.25185794,3.9608338
1.1140583,6.421337
1.0924366,5.595052
1.0114825,5.6557913
1.6732134,8.402508
0.6816599,7.060508
0.6470845,5.6861176
4.1106477,0.5977754
4.096002,0.58859414
1.6819425,8.506003
4.868634,6.689508
0.624621,8.752886
2.1665955,3.6455085
2.6463017,4.862896
4.62978,5.4164095
-0.0909867,3.814533
4.033396,2.542041
5.0111766,3.4872305
-0.23098786,9.55955
-0.20211127,9.529515
-0.33869156,5.7963204
1.495777,9.307216
1.3441411,8.889559
3.0678313,3.7383714
1.4574212,3.001478
0.23917557,4.9561877
-0.4680727,5.9442635
1.5116113,2.9648082
1.589834,4.853312
1.4780622,2.5407083
1.7172276,4.5726542
1.6211245,4.337539
1.4531804,4.24984
1.2374313,3.5195374
2.3670852,6.1737714
5.3594823,5.830507
1.9065293,7.3976245
3.8008313,4.012718
1.887795,5.6509585
0.16549483,7.4826365
0.08942155,8.009371
1.9219493,7.393909
2.0505555,7.5246286
4.977857,4.126804
5.498877,5.6911373
7.595949,3.577646
5.049528,5.9698267
3.8160644,1.6155396
4.260896,0.46688193
-0.26819205,4.3727274
2.1681066,4.385353
0.9486956,6.8368454
0.9612421,5.8231716
4.3643126,7.269258
0.7065027,8.151596
0.85405755,7.7818303
1.4711775,6.3766327
0.82135147,6.411643
-1.3255204,8.289872
4.327962,0.3903722
4.316321,0.40329066
4.706217,6.9603148
0.48423484,7.0502524
-0.13599646,4.459545
-0.68197715,7.495731
4.006591,2.4876943
0.62835884,10.439801
0.056842245,5.30797
-2.1484942,9.016016
0.9518906,7.3822823
1.6820277,2.8193574
-0.170636,5.883853
-2.2493317,8.779046
-2.2445822,8.802115
1.172203,7.5434275
2.185242,3.507037
-0.09561539,4.1896734
3.8139062,2.217165
3.5816302,9.114113
-2.4268866,9.130786
0.097142264,5.773597
2.534561,5.985362
3.9148622,4.8152895
1.7413992,7.368036
0.19093111,6.7852693
3.218921,4.305203
1.1802808,6.940822
1.7599032,5.4366693
4.0251994,0.6745729
1.7996737,8.5228
2.0737286,3.5196257
1.8222085,8.432977
1.5351844,8.893228
1.6266345,8.8627405
1.7918084,6.7763095
3.1124687,3.624403
-2.0747576,8.688266
1.7618744,5.0141397
3.7440014,1.841862
-0.042460114,5.787235
2.3431692,8.035238
7.915067,3.9924507
0.70392,5.527744
0.0038206715,8.010142
0.6090114,5.5122705
-0.16802198,3.910653
4.3256865,0.39370573
2.4603906,6.5581903
1.3777986,5.706332
0.86299324,7.4896445
0.91039157,10.6385765
-0.38029814,8.085838
1.1070359,6.802303
4.2714486,0.45305204
1.499316,6.7461076
0.61603105,7.1716537
0.60247517,7.1828938
3.1410816,3.362759
3.4855883,7.250435
0.5952138,5.8258142
0.16788524,7.2732077
-0.6664123,7.3772454
2.7281957,8.601424
2.7212832,11.096012
2.6910129,11.055821
2.7033975,11.083774
0.6918764,6.968788
0.7924125,6.9587607
-1.4714452,5.1198955
-0.17226577,6.2855225
-1.475066,5.113065
-1.4030302,8.300593
1.1258037,7.175209
2.2289906,3.540207
1.3438139,4.8493485
-0.10258202,5.997111
2.0039303,5.8347955
1.8453609,8.796835
2.2007077,3.9070537
-0.62450963,7.488161
0.8563952,5.437581
0.7770758,5.980632
0.0622773,5.817886
0.9916212,5.8735733
0.8812863,6.338396
0.09902009,5.9173098
0.037923846,4.845886
0.38651246,5.6316257
0.7242281,5.636906
0.07117659,3.8368556
-0.3055046,6.4133196
0.36651623,5.650323
0.359902,5.557194
0.89142376,5.842047
0.11731981,3.9850426
2.185096,8.143306
6.820424,3.5899231
2.5244565,7.1621428
1.4389721,5.844828
-0.53962004,7.5257206
-0.22498325,6.3297405
-2.435563,9.174542
1.2298659,3.510815
2.0245037,6.7949777
0.2424119,5.8722787
3.2997196,3.6576731
2.4000297,6.8347507
3.8050892,0.99416
-1.1850426,8.225477
0.05630117,6.589118
-2.151717,8.809653
7.8016376,3.9187226
4.420392,7.8657413
-2.3672438,9.163071
0.06537704,7.817683
6.0052605,5.7904654
7.5293293,3.8684707
4.0748067,3.0132291
0.6445332,8.09841
0.3792826,6.108084
1.3715904,8.81407
1.0709304,6.6878805
3.297351,5.496786
1.2556095,4.7402005
1.869933,4.905137
0.868794,4.6368604
0.9774176,4.514519
3.793953,0.9561647
1.3382243,3.5002918
3.1491492,4.279526
3.6961253,1.7741659
0.62626344,6.6319833
1.4507034,7.7849874
-0.115694836,5.722518
1.969589,3.5993867
1.2386686,7.097215
2.5501642,5.868872
3.8829377,0.8222473
0.12071177,5.7848597
1.3447324,5.2486095
2.3298018,4.7822857
4.3456197,0.37419945
2.3322282,5.1412945
0.708058,5.5844364
1.4967961,7.9174957
2.510905,6.0331583
1.4415661,7.6421237
1.2312015,11.552911
3.960459,2.422823
3.7189338,1.8131639
0.07144714,3.763852
0.880186,10.548492
3.2954974,2.8171315
-0.14426279,9.480572
-0.119845,9.443777
6.0594373,5.674555
1.2349632,11.552812
3.357525,2.8733554
2.3451314,5.316221
2.9918222,5.3445477
2.5447378,6.9016075
6.4525986,3.8261073
2.158894,4.94737
-1.4722371,5.1341105
1.3031173,5.183438
3.304289,5.6488447
0.8482369,10.657672
6.817901,3.3559139
1.6293314,4.8454533
0.7418119,7.1721053
2.094065,5.7886906
2.2463164,3.9418564
2.064091,6.7670827
3.7391083,1.7925977
2.1251745,6.7489123
2.127406,6.8057475
1.2277054,7.3902926
5.0341706,6.152413
2.342377,6.5069876
1.2292801,6.703448
1.9538299,4.540322
-0.074696526,6.1159067
3.6141357,2.9276657
1.332556,5.974275
0.7659201,3.5824876
1.8270047,7.6135745
2.0094004,3.6199985
-0.1353064,9.471043
4.319475,0.40368176
3.9483001,2.578494
1.2059544,11.527657
5.7540364,3.5820131
-1.4730092,5.116698
2.9881756,3.4828627
3.347905,3.195031
0.14286195,9.074083
-0.10618038,9.42395
-0.3403876,4.3281617
0.23179998,4.102
0.57035625,4.292207
-1.3696253,5.1399336
-1.0397784,6.147805
1.2327272,11.54952
1.317259,6.9920444
1.6557933,6.340963
-0.21966027,9.549723
-0.22711468,9.559858
1.2089765,8.214911
1.1832169,7.3150115
4.071639,8.094976
3.3908896,8.017842
1.3876523,7.225518
-0.078213155,9.410106
-0.008773928,4.9941783
1.3757566,5.452989
1.1345301,5.8922048
-0.11432927,3.7044833
2.9389977,3.1286104
0.73652005,5.478781
-0.4324722,6.368931
0.298447,6.399328
2.004927,4.248728
-0.49430594,6.402977
-0.8808728,6.960914
-2.4561667,9.179253
4.505776,7.7670965
0.7805342,8.396368
3.6947694,1.7433035
1.457078,2.5189474
0.27915698,4.828628
0.1153884,8.136658
2.9637086,5.977626
1.6816883,5.007986
1.4829154,2.5037594
2.8929515,3.3943875
-2.0877862,9.103484
-1.681271,8.426072
3.1804395,5.8418956
5.3203063,5.85365
0.59513545,4.3326197
2.6186814,9.79172
-2.4577048,9.193818
0.859418,6.5161953
1.1217575,10.073957
0.6182969,6.8503656
-0.23557816,4.4473057
3.5206516,3.1114476
3.0456483,3.7518091
6.5859265,5.001506
3.043197,6.9459267
0.23690043,7.4158015
0.31698543,6.701876
1.6601874,8.794597
1.4910706,8.820711
1.5206779,9.323035
4.7068853,6.8930473
6.9697437,3.4173796
4.1922894,8.266792
-0.45243546,5.783203
